;Airline_Name;Date_of_Journey;Source;Destination;Dept_Time;Total_Stops;Duration_of_Flight;Arr_Time;Fare
545;Air India;18/02/2022;Mumbai;Chennai;20:15;1 stop ;11 h 45 m;8:00;3 318
546;IndiGo;18/02/2022;Mumbai;Chennai;10:45;1 stop ;04 h 20 m;15:05;3 534
547;IndiGo;18/02/2022;Mumbai;Chennai;6:55;1 stop ;05 h 05 m;12:00;3 543
548;IndiGo;18/02/2022;Mumbai;Chennai;9:30;1 stop ;06 h 25 m;15:55;3 543
549;IndiGo;18/02/2022;Mumbai;Chennai;14:20;1 stop ;04 h 55 m;19:15;3 543
550;IndiGo;18/02/2022;Mumbai;Chennai;9:15;1 stop ;06 h;15:15;4 542
551;IndiGo;18/02/2022;Mumbai;Chennai;10:30;Non stop;02 h;12:30;4 631
552;Vistara;18/02/2022;Mumbai;Chennai;10:25;1 stop ;05 h 55 m;16:20;4 674
553;Vistara;18/02/2022;Mumbai;Chennai;15:45;1 stop ;07 h;22:45;4 674
554;Air India;18/02/2022;Mumbai;Chennai;16:00;1 stop ;07 h 35 m;23:35;4 732
555;Air India;18/02/2022;Mumbai;Chennai;10:25;2 stop ;05 h 50 m;16:15;4 757
556;IndiGo;18/02/2022;Mumbai;Chennai;18:45;1 stop ;05 h 05 m;23:50;4 757
556;IndiGo;5/4/22;DEL;GAU;5:05;Non-Stop;2h 25m;7:30;2 900
557;AirAsia;5/4/22;DEL;GAU;5:45;Non-Stop;2h 40m;8:25;2 900
558;AirAsia;5/4/22;DEL;GAU;7:10;Non-Stop;2h 15m;9:25;2 900
559;IndiGo;5/4/22;DEL;GAU;7:10;Non-Stop;2h 30m;9:40;2 900
560;Spicejet;5/4/22;DEL;GAU;10:15;Non-Stop;2h 30m;12:45;2 900
561;Go First;5/4/22;DEL;GAU;12:30;Non-Stop;2h 30m;15:00;2 900
562;IndiGo;5/4/22;DEL;GAU;12:30;Non-Stop;2h 35m;15:05;2 900
563;AirAsia;5/4/22;DEL;GAU;12:50;Non-Stop;2h 20m;15:10;2 900
564;IndiGo;5/4/22;DEL;GAU;15:25;Non-Stop;2h 25m;17:50;2 900
565;IndiGo;5/4/22;DEL;GAU;17:35;Non-Stop;2h 25m;20:00;2 900
566;AirAsia;5/4/22;DEL;GAU;18:45;Non-Stop;2h 25m;21:10;2 900
567;Air India;5/4/22;DEL;GAU;9:30;Non-Stop;2h 40m;12:10;2 990
568;Vistara;5/4/22;DEL;GAU;9:40;Non-Stop;2h 25m;12:05;2 990
569;Vistara;5/4/22;DEL;GAU;15:00;Non-Stop;2h 30m;17:30;2 990
570;Air India;5/4/22;DEL;GAU;16:15;Non-Stop;2h 30m;18:45;2 990
571;IndiGo;5/4/22;DEL;GAU;10:50;1 Stop;4h 40m;15:30;3 590
572;Air India;5/4/22;DEL;GAU;6:50;1 Stop;4h 15m;11:05;3 752
573;Go First;5/4/22;DEL;GAU;5:45;1 Stop;10h 20m;16:05;4 147
574;Go First;5/4/22;DEL;GAU;21:25;1 Stop;13h 10m;10:35;4 147
575;Air India;5/4/22;DEL;GAU;20:15;1 Stop;14h 50m;11:05;4 153
576;IndiGo;5/4/22;DEL;GAU;6:00;1 Stop;4h 40m;10:40;4 178
577;IndiGo;5/4/22;DEL;GAU;5:00;1 Stop;5h 40m;10:40;4 178
578;IndiGo;5/4/22;DEL;GAU;8:55;1 Stop;6h 15m;15:10;4 178
579;IndiGo;5/4/22;DEL;GAU;6:30;1 Stop;8h 40m;15:10;4 178
580;Go First;5/4/22;DEL;GAU;5:45;1 Stop;4h 50m;10:35;4 353
581;Air India;5/4/22;DEL;GAU;12:10;1 Stop;6h 00m;18:10;4 653
582;Go First;5/4/22;DEL;GAU;11:20;1 Stop;6h 05m;17:25;4 940
583;Go First;5/4/22;DEL;GAU;10:50;1 Stop;4h 10m;15:00;5 044
584;Spicejet;5/4/22;DEL;GAU;18:20;1 Stop;15h 15m;9:35;5 403
585;Spicejet;5/4/22;DEL;GAU;9:15;1 Stop;24h 20m;9:35;5 403
586;Spicejet;5/4/22;DEL;GAU;15:10;1 Stop;5h 00m;20:10;6 305
587;Spicejet;5/4/22;DEL;GAU;7:25;1 Stop;12h 45m;20:10;6 305
588;Spicejet;5/4/22;DEL;GAU;19:10;1 Stop;25h 00m;20:10;6 305
589;IndiGo;10/4/22;GAU;DEL;6:30;Non-Stop;2h 40m;9:10;3 100
590;AirAsia;10/4/22;GAU;DEL;8:55;Non-Stop;2h 55m;11:50;3 100
591;IndiGo;10/4/22;GAU;DEL;10:45;Non-Stop;2h 40m;13:25;3 100
592;AirAsia;10/4/22;GAU;DEL;12:40;Non-Stop;2h 50m;15:30;3 100
593;IndiGo;10/4/22;GAU;DEL;12:55;Non-Stop;2h 40m;15:35;3 100
594;Spicejet;10/4/22;GAU;DEL;16:00;Non-Stop;2h 40m;18:40;3 100
595;IndiGo;10/4/22;GAU;DEL;18:20;Non-Stop;2h 40m;21:00;3 100
596;AirAsia;10/4/22;GAU;DEL;18:50;Non-Stop;2h 45m;21:35;3 100
597;IndiGo;10/4/22;GAU;DEL;20:30;Non-Stop;2h 40m;23:10;3 100
598;AirAsia;10/4/22;GAU;DEL;21:40;Non-Stop;2h 55m;0:35;3 100
599;Vistara;10/4/22;GAU;DEL;12:40;Non-Stop;2h 55m;15:35;3 339
600;Go First;10/4/22;GAU;DEL;15:30;Non-Stop;2h 35m;18:05;3 339
601;Air India;10/4/22;GAU;DEL;15:45;Non-Stop;2h 55m;18:40;3 339
602;Go First;10/4/22;GAU;DEL;17:55;Non-Stop;2h 20m;20:15;3 339
603;Vistara;10/4/22;GAU;DEL;18:05;Non-Stop;2h 35m;20:40;3 339
604;Air India;10/4/22;GAU;DEL;19:20;Non-Stop;2h 45m;22:05;3 339
605;IndiGo;10/4/22;GAU;DEL;10:25;1 Stop;6h 05m;16:30;3 939
606;AirAsia;10/4/22;GAU;DEL;7:10;1 Stop;15h 15m;22:25;4 055
607;Air India;10/4/22;GAU;DEL;11:40;1 Stop;6h 20m;18:00;4 101
608;Air India;10/4/22;GAU;DEL;18:45;1 Stop;14h 30m;9:15;4 101
609;Air India;10/4/22;GAU;DEL;18:10;1 Stop;4h 35m;22:45;4 281
610;IndiGo;10/4/22;GAU;DEL;15:40;1 Stop;4h 20m;20:00;4 374
611;IndiGo;10/4/22;GAU;DEL;15:40;1 Stop;5h 40m;21:20;4 374
612;IndiGo;10/4/22;GAU;DEL;15:40;1 Stop;6h 35m;22:15;4 374
613;IndiGo;10/4/22;GAU;DEL;11:10;1 Stop;7h 35m;18:45;4 374
614;IndiGo;10/4/22;GAU;DEL;15:40;1 Stop;8h 25m;0:05;4 374
615;IndiGo;10/4/22;GAU;DEL;11:10;1 Stop;10h 40m;21:50;4 374
616;IndiGo;10/4/22;GAU;DEL;11:30;1 Stop;8h 55m;20:25;4 424
617;IndiGo;10/4/22;GAU;DEL;8:00;1 Stop;9h 35m;17:35;4 424
618;IndiGo;10/4/22;GAU;DEL;8:00;1 Stop;9h 50m;17:50;4 424
619;IndiGo;10/4/22;GAU;DEL;9:55;1 Stop;10h 30m;20:25;4 424
620;Go First;10/4/22;GAU;DEL;16:35;1 Stop;15h 30m;8:05;5 174
621;Spicejet;10/4/22;GAU;DEL;20:35;1 Stop;24h 00m;20:35;5 239
622;Spicejet;10/4/22;GAU;DEL;20:35;1 Stop;12h 10m;8:45;5 539
623;Go First;10/4/22;GAU;DEL;11:05;1 Stop;5h 45m;16:50;5 888
624;Spicejet;10/4/22;GAU;DEL;9:55;1 Stop;9h 30m;19:25;6 655
625;Spicejet;10/4/22;GAU;DEL;9:55;1 Stop;13h 15m;23:10;6 655
626;Spicejet;10/4/22;GAU;DEL;9:55;1 Stop;25h 25m;11:20;6 655
627;Vistara;10/4/22;GAU;DEL;16:05;1 Stop;7h 40m;23:45;7 046
628;Air India;10/4/22;GAU;DEL;18:45;2 Stops;14h 10m;8:55;7 327
629;Air India;9/5/22;MAA;DEL;6:10;Non-Stop;2h 45m;8:55;2 271
630;Air India;9/5/22;MAA;DEL;9:55;Non-Stop;3h 05m;13:00;2 271
631;Air India;9/5/22;MAA;DEL;17:00;Non-Stop;2h 50m;19:50;2 271
632;Spicejet;9/5/22;MAA;DEL;22:05;Non-Stop;2h 45m;0:50;2 730
633;Vistara;9/5/22;MAA;DEL;17:25;Non-Stop;2h 45m;20:10;2 777
634;Spicejet;9/5/22;MAA;DEL;7:05;Non-Stop;2h 45m;9:50;3 046
635;Vistara;9/5/22;MAA;DEL;7:05;Non-Stop;2h 50m;9:55;3 092
636;Vistara;9/5/22;MAA;DEL;21:05;Non-Stop;2h 50m;23:55;3 092
637;IndiGo;9/5/22;MAA;DEL;14:05;Non-Stop;2h 55m;17:00;3 191
638;IndiGo;9/5/22;MAA;DEL;16:20;Non-Stop;2h 55m;19:15;3 191
639;IndiGo;9/5/22;MAA;DEL;18:15;Non-Stop;2h 50m;21:05;3 191
640;IndiGo;9/5/22;MAA;DEL;19:35;Non-Stop;2h 55m;22:30;3 191
641;IndiGo;9/5/22;MAA;DEL;22:30;Non-Stop;2h 55m;1:25;3 191
642;Air India;9/5/22;MAA;DEL;8:30;1 Stop;10h 00m;18:30;3 234
643;IndiGo;9/5/22;MAA;DEL;19:40;1 Stop;5h 10m;0:50;3 472
644;IndiGo;9/5/22;MAA;DEL;18:10;1 Stop;5h 55m;0:05;3 472
645;IndiGo;9/5/22;MAA;DEL;12:00;1 Stop;6h 25m;18:25;3 472
646;IndiGo;9/5/22;MAA;DEL;18:10;1 Stop;6h 40m;0:50;3 472
647;IndiGo;9/5/22;MAA;DEL;15:50;1 Stop;6h 45m;22:35;3 472
648;IndiGo;9/5/22;MAA;DEL;15:50;1 Stop;8h 15m;0:05;3 472
649;IndiGo;9/5/22;MAA;DEL;9:55;1 Stop;8h 30m;18:25;3 472
650;IndiGo;9/5/22;MAA;DEL;15:50;1 Stop;9h 00m;0:50;3 472
651;IndiGo;9/5/22;MAA;DEL;12:00;1 Stop;10h 35m;22:35;3 472
652;Air India;9/5/22;MAA;DEL;19:10;1 Stop;13h 45m;8:55;3 538
653;IndiGo;9/5/22;MAA;DEL;6:25;1 Stop;7h 25m;13:50;3 783
654;IndiGo;9/5/22;MAA;DEL;22:45;1 Stop;8h 30m;7:15;3 810
655;IndiGo;9/5/22;MAA;DEL;21:15;1 Stop;10h 00m;7:15;3 810
656;IndiGo;9/5/22;MAA;DEL;22:45;1 Stop;10h 40m;9:25;3 810
657;IndiGo;9/5/22;MAA;DEL;19:40;1 Stop;11h 35m;7:15;3 810
658;Air India;9/5/22;MAA;DEL;14:55;1 Stop;5h 35m;20:30;3 916
659;IndiGo;9/5/22;MAA;DEL;6:05;Non-Stop;2h 50m;8:55;4 157
660;IndiGo;9/5/22;MAA;DEL;8:35;Non-Stop;2h 55m;11:30;4 157
661;IndiGo;9/5/22;MAA;DEL;10:45;Non-Stop;2h 50m;13:35;4 157
662;IndiGo;9/5/22;MAA;DEL;17:00;1 Stop;5h 35m;22:35;4 207
663;IndiGo;9/5/22;MAA;DEL;17:00;1 Stop;7h 05m;0:05;4 207
664;IndiGo;9/5/22;MAA;DEL;17:00;1 Stop;7h 50m;0:50;4 207
665;Go First;9/5/22;MAA;DEL;13:05;1 Stop;11h 25m;0:30;4 238
666;IndiGo;9/5/22;MAA;DEL;4:45;1 Stop;7h 20m;12:05;4 281
667;IndiGo;9/5/22;MAA;DEL;12:00;1 Stop;8h 10m;20:10;4 281
668;IndiGo;9/5/22;MAA;DEL;9:55;1 Stop;10h 15m;20:10;4 281
669;IndiGo;9/5/22;MAA;DEL;6:35;1 Stop;5h 30m;12:05;4 431
670;Air India;9/5/22;MAA;DEL;11:20;1 Stop;6h 40m;18:00;4 452
671;Go First;9/5/22;MAA;DEL;5:00;1 Stop;7h 25m;12:25;4 505
672;Go First;9/5/22;MAA;DEL;13:45;1 Stop;7h 25m;21:10;4 505
673;Go First;9/5/22;MAA;DEL;13:45;1 Stop;9h 10m;22:55;4 505
674;Go First;9/5/22;MAA;DEL;13:45;1 Stop;9h 45m;23:30;4 505
675;Go First;9/5/22;MAA;DEL;5:00;1 Stop;10h 55m;15:55;4 505
676;Go First;9/5/22;MAA;DEL;13:45;1 Stop;11h 25m;1:10;4 505
677;Go First;9/5/22;MAA;DEL;13:45;1 Stop;12h 10m;1:55;4 505
678;Spicejet;9/5/22;MAA;DEL;6:25;1 Stop;15h 05m;21:30;4 516
679;Spicejet;9/5/22;MAA;DEL;6:25;1 Stop;27h 10m;9:35;4 516
680;Go First;9/5/22;MAA;DEL;5:00;1 Stop;5h 15m;10:15;4 629
681;Go First;9/5/22;MAA;DEL;5:00;1 Stop;9h 20m;14:20;4 629
682;Spicejet;9/5/22;MAA;DEL;6:25;1 Stop;6h 05m;12:30;4 830
683;Spicejet;9/5/22;MAA;DEL;6:25;1 Stop;16h 10m;22:35;4 830
684;Spicejet;9/5/22;MAA;DEL;21:55;1 Stop;11h 40m;9:35;4 838
685;Spicejet;9/5/22;MAA;DEL;21:55;1 Stop;23h 35m;21:30;4 838
686;Spicejet;9/5/22;MAA;DEL;21:55;1 Stop;14h 35m;12:30;5 154
687;Spicejet;9/5/22;MAA;DEL;21:55;1 Stop;24h 40m;22:35;5 154
688;IndiGo;9/5/22;MAA;DEL;15:30;1 Stop;10h 25m;1:55;5 245
689;AirAsia;9/5/22;MAA;DEL;22:35;1 Stop;5h 00m;3:35;5 301
690;Spicejet;9/5/22;MAA;DEL;6:55;1 Stop;5h 10m;12:05;5 698
691;Spicejet;9/5/22;MAA;DEL;20:25;1 Stop;6h 25m;2:50;5 698
692;Spicejet;9/5/22;MAA;DEL;20:25;1 Stop;12h 15m;8:40;5 698
693;Spicejet;9/5/22;MAA;DEL;20:25;1 Stop;15h 40m;12:05;5 698
694;Spicejet;9/5/22;MAA;DEL;6:55;1 Stop;19h 55m;2:50;5 698
695;Spicejet;9/5/22;MAA;DEL;6:55;1 Stop;25h 45m;8:40;5 698
696;Spicejet;9/5/22;MAA;DEL;6:55;1 Stop;16h 30m;23:25;6 118
697;IndiGo;9/5/22;MAA;DEL;17:00;1 Stop;6h 05m;23:05;6 213
698;IndiGo;9/5/22;MAA;DEL;10:55;1 Stop;7h 50m;18:45;6 234
699;IndiGo;9/5/22;MAA;DEL;10:55;1 Stop;10h 55m;21:50;6 234
700;Go First;9/5/22;MAA;DEL;14:05;1 Stop;4h 55m;19:00;6 423
701;Go First;9/5/22;MAA;DEL;14:05;1 Stop;7h 25m;21:30;6 423
702;Go First;9/5/22;MAA;DEL;14:05;1 Stop;10h 55m;1:00;6 423
703;IndiGo;9/5/22;MAA;DEL;10:45;1 Stop;10h 15m;21:00;6 563
704;IndiGo;9/5/22;MAA;DEL;16:35;1 Stop;6h 00m;22:35;6 670
705;IndiGo;9/5/22;MAA;DEL;10:55;1 Stop;5h 40m;16:35;6 701
706;IndiGo;9/5/22;MAA;DEL;10:55;1 Stop;9h 45m;20:40;6 701
707;Spicejet;9/5/22;MAA;DEL;10:30;1 Stop;8h 55m;19:25;7 440
708;Spicejet;9/5/22;MAA;DEL;10:30;1 Stop;24h 10m;10:40;7 440
709;IndiGo;9/5/22;MAA;DEL;10:55;1 Stop;11h 05m;22:00;7 868
710;IndiGo;9/5/22;MAA;DEL;10:05;1 Stop;9h 10m;19:15;8 068
711;IndiGo;9/5/22;MAA;DEL;8:15;1 Stop;5h 10m;13:25;8 140
712;IndiGo;9/5/22;MAA;DEL;8:15;1 Stop;10h 30m;18:45;8 140
713;Spicejet;9/5/22;MAA;DEL;17:10;1 Stop;18h 10m;11:20;8 191
714;Go First;9/5/22;MAA;DEL;6:30;1 Stop;14h 05m;20:35;10 082
715;Air India;14/05/2022;DEL;MAA;6:00;Non-Stop;2h 55m;8:55;2 343
716;Air India;14/05/2022;DEL;MAA;9:45;Non-Stop;2h 55m;12:40;2 343
717;Air India;14/05/2022;DEL;MAA;20:40;Non-Stop;2h 55m;23:35;2 343
718;Spicejet;14/05/2022;DEL;MAA;6:10;Non-Stop;3h 00m;9:10;2 831
719;Spicejet;14/05/2022;DEL;MAA;18:45;Non-Stop;2h 50m;21:35;2 831
720;Spicejet;14/05/2022;DEL;MAA;20:25;Non-Stop;2h 55m;23:20;2 831
721;Vistara;14/05/2022;DEL;MAA;7:10;Non-Stop;2h 45m;9:55;2 849
722;Vistara;14/05/2022;DEL;MAA;17:25;Non-Stop;2h 50m;20:15;3 164
723;Vistara;14/05/2022;DEL;MAA;19:55;Non-Stop;2h 50m;22:45;3 164
724;Go First;14/05/2022;DEL;MAA;7:40;1 Stop;4h 55m;12:35;3 213
725;Air India;14/05/2022;DEL;MAA;21:10;1 Stop;10h 50m;8:00;3 306
726;Air India;14/05/2022;DEL;MAA;9:45;1 Stop;12h 50m;22:35;3 610
727;IndiGo;14/05/2022;DEL;MAA;7:10;Non-Stop;2h 55m;10:05;3 705
728;IndiGo;14/05/2022;DEL;MAA;8:30;Non-Stop;2h 55m;11:25;3 705
729;IndiGo;14/05/2022;DEL;MAA;12:45;Non-Stop;2h 55m;15:40;3 705
730;IndiGo;14/05/2022;DEL;MAA;18:45;Non-Stop;2h 55m;21:40;3 705
731;IndiGo;14/05/2022;DEL;MAA;20:30;Non-Stop;2h 50m;23:20;3 705
732;IndiGo;14/05/2022;DEL;MAA;23:10;Non-Stop;2h 55m;2:05;3 705
733;IndiGo;14/05/2022;DEL;MAA;23:15;1 Stop;6h 40m;5:55;3 755
734;IndiGo;14/05/2022;DEL;MAA;7:55;1 Stop;7h 15m;15:10;3 755
735;IndiGo;14/05/2022;DEL;MAA;23:15;1 Stop;8h 05m;7:20;3 755
736;IndiGo;14/05/2022;DEL;MAA;6:40;1 Stop;8h 30m;15:10;3 755
737;IndiGo;14/05/2022;DEL;MAA;21:15;1 Stop;8h 40m;5:55;3 755
738;IndiGo;14/05/2022;DEL;MAA;23:15;1 Stop;8h 50m;8:05;3 755
739;IndiGo;14/05/2022;DEL;MAA;7:55;1 Stop;9h 35m;17:30;3 755
740;IndiGo;14/05/2022;DEL;MAA;21:15;1 Stop;10h 05m;7:20;3 755
741;IndiGo;14/05/2022;DEL;MAA;6:40;1 Stop;10h 50m;17:30;3 755
742;IndiGo;14/05/2022;DEL;MAA;21:15;1 Stop;10h 50m;8:05;3 755
743;IndiGo;14/05/2022;DEL;MAA;7:55;1 Stop;11h 00m;18:55;3 755
744;Air India;14/05/2022;DEL;MAA;20:00;1 Stop;11h 15m;7:15;3 988
745;Air India;14/05/2022;DEL;MAA;19:00;1 Stop;12h 15m;7:15;3 988
746;Air India;14/05/2022;DEL;MAA;17:50;2 Stops;13h 25m;7:15;3 988
747;IndiGo;14/05/2022;DEL;MAA;16:20;Non-Stop;2h 55m;19:15;4 230
748;IndiGo;14/05/2022;DEL;MAA;17:25;Non-Stop;2h 55m;20:20;4 230
749;AirAsia;14/05/2022;DEL;MAA;5:00;1 Stop;11h 05m;16:05;4 474
750;Go First;14/05/2022;DEL;MAA;8:10;1 Stop;5h 15m;13:25;4 508
751;Air India;14/05/2022;DEL;MAA;6:50;1 Stop;10h 15m;17:05;4 524
752;IndiGo;14/05/2022;DEL;MAA;19:30;1 Stop;4h 55m;0:25;4 543
753;IndiGo;14/05/2022;DEL;MAA;9:35;1 Stop;5h 35m;15:10;4 543
754;IndiGo;14/05/2022;DEL;MAA;9:35;1 Stop;7h 55m;17:30;4 543
755;IndiGo;14/05/2022;DEL;MAA;9:35;1 Stop;9h 20m;18:55;4 543
756;IndiGo;14/05/2022;DEL;MAA;19:30;1 Stop;10h 25m;5:55;4 543
757;IndiGo;14/05/2022;DEL;MAA;9:35;1 Stop;10h 45m;20:20;4 543
758;IndiGo;14/05/2022;DEL;MAA;13:00;1 Stop;5h 55m;18:55;4 564
759;IndiGo;14/05/2022;DEL;MAA;17:40;1 Stop;6h 45m;0:25;4 564
760;IndiGo;14/05/2022;DEL;MAA;13:00;1 Stop;7h 20m;20:20;4 564
761;IndiGo;14/05/2022;DEL;MAA;13:00;1 Stop;9h 05m;22:05;4 564
762;IndiGo;14/05/2022;DEL;MAA;13:00;1 Stop;11h 25m;0:25;4 564
763;Spicejet;14/05/2022;DEL;MAA;8:50;1 Stop;12h 55m;21:45;4 617
764;Spicejet;14/05/2022;DEL;MAA;19:45;1 Stop;26h 00m;21:45;4 617
765;Go First;14/05/2022;DEL;MAA;14:30;1 Stop;6h 10m;20:40;4 656
766;Go First;14/05/2022;DEL;MAA;22:45;1 Stop;9h 00m;7:45;4 656
767;Go First;14/05/2022;DEL;MAA;10:55;1 Stop;9h 45m;20:40;4 656
768;Go First;14/05/2022;DEL;MAA;20:50;1 Stop;10h 55m;7:45;4 656
769;Go First;14/05/2022;DEL;MAA;19:45;1 Stop;12h 00m;7:45;4 656
770;Go First;14/05/2022;DEL;MAA;8:00;1 Stop;12h 40m;20:40;4 656
771;Go First;14/05/2022;DEL;MAA;6:50;1 Stop;13h 50m;20:40;4 656
772;Go First;14/05/2022;DEL;MAA;15:45;1 Stop;16h 00m;7:45;4 656
773;Spicejet;14/05/2022;DEL;MAA;7:20;1 Stop;14h 25m;21:45;4 931
774;Spicejet;14/05/2022;DEL;MAA;18:45;1 Stop;27h 00m;21:45;4 931
775;IndiGo;14/05/2022;DEL;MAA;5:30;1 Stop;5h 35m;11:05;4 998
776;AirAsia;14/05/2022;DEL;MAA;9:35;1 Stop;6h 55m;16:30;5 505
777;AirAsia;14/05/2022;DEL;MAA;8:00;1 Stop;8h 30m;16:30;5 505
778;Air India;14/05/2022;DEL;MAA;6:10;1 Stop;6h 40m;12:50;5 519
779;IndiGo;14/05/2022;DEL;MAA;14:00;1 Stop;5h 30m;19:30;5 640
780;Spicejet;14/05/2022;DEL;MAA;21:45;1 Stop;11h 25m;9:10;5 796
781;Spicejet;14/05/2022;DEL;MAA;6:15;1 Stop;15h 25m;21:40;5 796
782;Spicejet;14/05/2022;DEL;MAA;21:45;1 Stop;23h 55m;21:40;5 796
783;AirAsia;14/05/2022;DEL;MAA;9:25;1 Stop;5h 40m;15:05;5 928
784;Go First;14/05/2022;DEL;MAA;20:15;1 Stop;14h 25m;10:40;6 093
785;Spicejet;14/05/2022;DEL;MAA;20:35;1 Stop;12h 35m;9:10;6 216
786;Spicejet;14/05/2022;DEL;MAA;16:35;1 Stop;16h 35m;9:10;6 216
787;Spicejet;14/05/2022;DEL;MAA;20:35;1 Stop;25h 05m;21:40;6 216
788;IndiGo;14/05/2022;DEL;MAA;13:50;1 Stop;8h 25m;22:15;6 370
789;IndiGo;14/05/2022;DEL;MAA;7:20;1 Stop;5h 15m;12:35;6 443
790;IndiGo;14/05/2022;DEL;MAA;6:05;1 Stop;6h 30m;12:35;6 443
791;IndiGo;14/05/2022;DEL;MAA;7:05;1 Stop;9h 15m;16:20;6 774
792;Go First;14/05/2022;DEL;MAA;18:20;1 Stop;13h 25m;7:45;6 918
793;IndiGo;14/05/2022;DEL;MAA;14:40;1 Stop;5h 20m;20:00;7 048
794;IndiGo;14/05/2022;DEL;MAA;13:00;1 Stop;7h 00m;20:00;7 048
795;IndiGo;14/05/2022;DEL;MAA;5:10;1 Stop;4h 55m;10:05;7 779
796;IndiGo;14/05/2022;DEL;MAA;5:10;1 Stop;8h 45m;13:55;7 779
797;Go First;14/05/2022;DEL;MAA;16:45;1 Stop;8h 15m;1:00;8 148
798;Spicejet;14/05/2022;DEL;MAA;6:30;1 Stop;15h 50m;22:20;8 265
799;IndiGo;14/05/2022;DEL;MAA;14:35;1 Stop;6h 25m;21:00;8 370
800;Spicejet;14/05/2022;DEL;MAA;12:00;1 Stop;4h 30m;16:30;8 790
801;IndiGo;10/4/22;BLR;CCU;8:55;1 Stop;4h 25m;13:20;3 069
802;IndiGo;10/4/22;BLR;CCU;7:05;1 Stop;6h 15m;13:20;3 069
803;IndiGo;10/4/22;BLR;CCU;23:45;1 Stop;6h 20m;6:05;3 069
804;IndiGo;10/4/22;BLR;CCU;12:55;1 Stop;6h 35m;19:30;3 069
805;IndiGo;10/4/22;BLR;CCU;16:20;1 Stop;6h 35m;22:55;3 069
806;IndiGo;10/4/22;BLR;CCU;6:05;1 Stop;7h 15m;13:20;3 069
807;IndiGo;10/4/22;BLR;CCU;23:45;1 Stop;8h 05m;7:50;3 069
808;IndiGo;10/4/22;BLR;CCU;21:55;1 Stop;8h 10m;6:05;3 069
809;IndiGo;10/4/22;BLR;CCU;10:15;1 Stop;9h 15m;19:30;3 069
810;IndiGo;10/4/22;BLR;CCU;21:55;1 Stop;9h 55m;7:50;3 069
811;IndiGo;10/4/22;BLR;CCU;12:55;1 Stop;10h 00m;22:55;3 069
812;IndiGo;10/4/22;BLR;CCU;20:05;1 Stop;10h 00m;6:05;3 069
813;IndiGo;10/4/22;BLR;CCU;8:55;1 Stop;10h 35m;19:30;3 069
814;IndiGo;10/4/22;BLR;CCU;18:45;1 Stop;11h 20m;6:05;3 069
815;Air India;10/4/22;BLR;CCU;5:45;Non-Stop;2h 35m;8:20;3 393
816;AirAsia;10/4/22;BLR;CCU;6:30;Non-Stop;2h 30m;9:00;3 393
817;Go First;10/4/22;BLR;CCU;14:00;Non-Stop;2h 30m;16:30;3 393
818;AirAsia;10/4/22;BLR;CCU;17:20;Non-Stop;2h 25m;19:45;3 393
819;AirAsia;10/4/22;BLR;CCU;18:30;Non-Stop;2h 35m;21:05;3 393
820;Go First;10/4/22;BLR;CCU;20:00;Non-Stop;2h 20m;22:20;3 393
821;AirAsia;10/4/22;BLR;CCU;23:10;Non-Stop;2h 25m;1:35;3 393
822;IndiGo;10/4/22;BLR;CCU;16:55;1 Stop;4h 40m;21:35;3 393
823;IndiGo;10/4/22;BLR;CCU;18:05;1 Stop;5h 10m;23:15;3 393
824;IndiGo;10/4/22;BLR;CCU;15:55;1 Stop;5h 20m;21:15;3 393
825;IndiGo;10/4/22;BLR;CCU;14:50;1 Stop;5h 30m;20:20;3 393
826;IndiGo;10/4/22;BLR;CCU;17:10;1 Stop;6h 05m;23:15;3 393
827;IndiGo;10/4/22;BLR;CCU;14:50;1 Stop;6h 25m;21:15;3 393
828;IndiGo;10/4/22;BLR;CCU;15:55;1 Stop;7h 20m;23:15;3 393
829;IndiGo;10/4/22;BLR;CCU;6:25;1 Stop;7h 40m;14:05;3 393
830;IndiGo;10/4/22;BLR;CCU;14:50;1 Stop;8h 25m;23:15;3 393
831;IndiGo;10/4/22;BLR;CCU;22:45;1 Stop;8h 25m;7:10;3 393
832;IndiGo;10/4/22;BLR;CCU;8:40;1 Stop;8h 50m;17:30;3 393
833;IndiGo;10/4/22;BLR;CCU;10:55;1 Stop;9h 25m;20:20;3 393
834;IndiGo;10/4/22;BLR;CCU;22:45;1 Stop;9h 35m;8:20;3 393
835;IndiGo;10/4/22;BLR;CCU;12:50;1 Stop;10h 10m;23:00;3 393
836;IndiGo;10/4/22;BLR;CCU;10:55;1 Stop;10h 20m;21:15;3 393
837;IndiGo;10/4/22;BLR;CCU;9:30;1 Stop;10h 50m;20:20;3 393
838;IndiGo;10/4/22;BLR;CCU;20:45;1 Stop;10h 50m;7:35;3 393
839;IndiGo;10/4/22;BLR;CCU;19:55;1 Stop;11h 15m;7:10;3 393
840;IndiGo;10/4/22;BLR;CCU;6:05;1 Stop;11h 25m;17:30;3 393
841;IndiGo;10/4/22;BLR;CCU;8:40;1 Stop;11h 35m;20:15;3 393
842;AirAsia;10/4/22;BLR;CCU;7:40;1 Stop;5h 15m;12:55;3 463
843;IndiGo;10/4/22;BLR;CCU;5:25;1 Stop;9h 10m;14:35;3 910
844;Spicejet;10/4/22;BLR;CCU;5:15;Non-Stop;3h 10m;8:25;3 911
